t, E, sx, sy, vx, vy, ax, ay, ts
0.17600021, 1.72550416E8, 500.0, 632.0578, 0.0, -8874.838,0.0, -457845.4, 0.0011000001
0.17710021, 1.67353856E8, 500.0, 622.04724, 0.0, -9299.299,0.0, -410279.2, 0.0011000001
0.17820022, 1.61832768E8, 500.0, 611.6001, 0.0, -9667.418,0.0, -360226.4, 0.0011000001
0.17930022, 1.56028032E8, 500.0, 600.7796, 0.0, -9976.964,0.0, -307990.7, 0.0011000001
0.18040022, 1.49983456E8, 500.0, 589.65137, 0.0, -10226.061,0.0, -253888.22, 0.0011000001
0.18150023, 1.4374568E8, 500.0, 578.2828, 0.0, -10413.198,0.0, -198247.05, 0.0011000001
0.18260023, 1.3736352E8, 500.0, 566.74274, 0.0, -10537.243,0.0, -141404.08, 0.0011000001
0.18370023, 1.30887352E8, 500.0, 555.10114, 0.0, -10597.442,0.0, -83703.88, 0.0011000001
0.18480024, 1.24368632E8, 500.0, 543.4285, 0.0, -10593.431,0.0, -25495.875, 0.0011000001
0.18590024, 1.17859264E8, 500.0, 531.79565, 0.0, -10525.231,0.0, 32867.16, 0.0011000001
0.18700024, 1.11410968E8, 500.0, 520.27295, 0.0, -10393.258,0.0, 91031.53, 0.0011000001
0.18810025, 1.050746E8, 500.0, 508.9303, 0.0, -10198.309,0.0, 148645.05, 0.0011000001
0.18920025, 9.8899696E7, 500.0, 497.8364, 0.0, -9941.564,0.0, 205358.31, 0.0011000001
0.19030026, 1.0382336E8, 500.0, 486.75598, 0.0, -10174.581,0.0, -239172.17, 0.0011000001
0.19140026, 1.08823704E8, 500.0, 475.45276, 0.0, -10345.95,0.0, -183770.11, 0.0011000001
0.19250026, 1.13881384E8, 500.0, 463.99524, 0.0, -10454.633,0.0, -127253.99, 0.0011000001
0.19360027, 1.18977448E8, 500.0, 452.45282, 0.0, -10499.971,0.0, -69966.39, 0.0011000001
0.19470027, 1.24093008E8, 500.0, 440.89545, 0.0, -10481.6875,0.0, -12254.299, 0.0011000001
0.19580027, 1.29209232E8, 500.0, 429.39313, 0.0, -10399.895,0.0, 45532.566, 0.0011000001
0.19690028, 1.34307104E8, 500.0, 418.0156, 0.0, -10255.086,0.0, 103044.164, 0.0011000001
0.19800028, 1.39367168E8, 500.0, 406.83176, 0.0, -10048.14,0.0, 159931.83, 0.0011000001
0.19910029, 1.44369504E8, 500.0, 395.9094, 0.0, -9780.308,0.0, 215851.02, 0.0011000001
0.20020029, 1.49293456E8, 500.0, 385.3147, 0.0, -9453.213,0.0, 270462.84, 0.0011000001
0.2013003, 1.54117616E8, 500.0, 375.11185, 0.0, -9068.837,0.0, 323436.3, 0.0011000001
0.2024003, 1.58819744E8, 500.0, 365.36267, 0.0, -8629.508,0.0, 374450.56, 0.0011000001
0.2035003, 1.63376704E8, 500.0, 356.12625, 0.0, -8137.8877,0.0, 423196.47, 0.0011000001
0.2046003, 1.67764496E8, 500.0, 347.45856, 0.0, -7596.954,0.0, 469378.56, 0.0011000001
0.20570031, 1.7195824E8, 500.0, 339.4121, 0.0, -7009.9844,0.0, 512717.03, 0.0011000001
0.20680031, 1.75932464E8, 500.0, 332.03568, 0.0, -6380.535,0.0, 552949.25, 0.0011000001
0.20790032, 1.79660992E8, 500.0, 325.37393, 0.0, -5712.4194,0.0, 589831.44, 0.0011000001
0.20900032, 1.8311744E8, 500.0, 319.4673, 0.0, -5009.685,0.0, 623140.1, 0.0011000001
0.21010032, 1.86275216E8, 500.0, 314.3515, 0.0, -4276.59,0.0, 652673.4, 0.0011000001
0.21120033, 1.89108016E8, 500.0, 310.0576, 0.0, -3517.5757,0.0, 678252.3, 0.0011000001
0.21230033, 1.91590144E8, 500.0, 306.61157, 0.0, -2737.241,0.0, 699721.9, 0.0011000001
0.21340033, 1.93696672E8, 500.0, 304.03436, 0.0, -1940.3135,0.0, 716951.94, 0.0011000001
0.21450034, 1.95403872E8, 500.0, 302.34158, 0.0, -1131.6221,0.0, 729838.0, 0.0011000001
0.21560034, 1.96690016E8, 500.0, 301.54346, 0.0, -316.06665,0.0, 738301.9, 0.0011000001
0.21670035, 1.97535216E8, 500.0, 301.64487, 0.0, 501.41132,0.0, 742292.5, 0.0011000001
0.21780035, 1.97922288E8, 500.0, 302.6452, 0.0, 1315.8586,0.0, 741785.5, 0.0011000001
0.21890035, 1.97836848E8, 500.0, 304.5384, 0.0, 2122.3403,0.0, 736783.8, 0.0011000001
0.22000036, 1.97267872E8, 500.0, 307.313, 0.0, 2915.97,0.0, 727317.9, 0.0011000001
0.22110036, 1.96207904E8, 500.0, 310.95218, 0.0, 3691.9385,0.0, 713444.9, 0.0011000001
0.22220036, 1.9465352E8, 500.0, 315.43393, 0.0, 4445.544,0.0, 695248.94, 0.0011000001
0.22330037, 1.92605536E8, 500.0, 320.7311, 0.0, 5172.2207,0.0, 672840.2, 0.0011000001
0.22440037, 1.90068928E8, 500.0, 326.81158, 0.0, 5867.5645,0.0, 646354.25, 0.0011000001
0.22550038, 1.87053648E8, 500.0, 333.63855, 0.0, 6527.3623,0.0, 615951.9, 0.0011000001
0.22660038, 1.83573952E8, 500.0, 341.17065, 0.0, 7147.6157,0.0, 581817.06, 0.0011000001
0.22770038, 1.79648896E8, 500.0, 349.36224, 0.0, 7724.5664,0.0, 544156.56, 0.0011000001
0.22880039, 1.75302016E8, 500.0, 358.1637, 0.0, 8254.718,0.0, 503198.6, 0.0011000001
0.22990039, 1.70561376E8, 500.0, 367.5217, 0.0, 8734.857,0.0, 459191.34, 0.0011000001
0.2310004, 1.65459264E8, 500.0, 377.37955, 0.0, 9162.076,0.0, 412401.3, 0.0011000001
0.2321004, 1.6003184E8, 500.0, 387.67752, 0.0, 9533.784,0.0, 363112.06, 0.0011000001
0.2332004, 1.54318992E8, 500.0, 398.3532, 0.0, 9847.729,0.0, 311622.22, 0.0011000001
0.2343004, 1.48363696E8, 500.0, 409.34195, 0.0, 10102.007,0.0, 258243.75, 0.0011000001
0.23540041, 1.42211712E8, 500.0, 420.57715, 0.0, 10295.078,0.0, 203300.05, 0.0011000001
0.23650041, 1.3591096E8, 500.0, 431.99075, 0.0, 10425.772,0.0, 147124.05, 0.0011000001
0.23760042, 1.29511104E8, 500.0, 443.51358, 0.0, 10493.296,0.0, 90056.04, 0.0011000001
0.23870042, 1.23062848E8, 500.0, 455.07584, 0.0, 10497.24,0.0, 32441.898, 0.0011000001
0.23980042, 1.16617424E8, 500.0, 466.60745, 0.0, 10437.58,0.0, -25369.38, 0.0011000001
0.24090043, 1.10225904E8, 500.0, 478.03857, 0.0, 10314.676,0.0, -83027.46, 0.0011000001
0.24200043, 1.0393872E8, 500.0, 489.2999, 0.0, 10129.272,0.0, -140183.08, 0.0011000001
0.24310043, 9.7805E7, 500.0, 500.3232, 0.0, 9882.493,0.0, -196489.69, 0.0011000001
0.24420044, 1.02707856E8, 500.0, 511.34424, 0.0, 10125.832,0.0, 248393.73, 0.0011000001
0.24530044, 1.07690808E8, 500.0, 522.5996, 0.0, 10307.818,0.0, 193288.61, 0.0011000001
0.24640045, 1.12734408E8, 500.0, 534.0211, 0.0, 10427.35,0.0, 137011.75, 0.0011000001
0.24750045, 1.17819664E8, 500.0, 545.53955, 0.0, 10483.701,0.0, 79904.21, 0.0011000001
0.24860045, 1.22927712E8, 500.0, 557.08514, 0.0, 10476.531,0.0, 22312.047, 0.0011000001
0.24970046, 1.28039704E8, 500.0, 568.5879, 0.0, 10405.882,0.0, -35415.918, 0.0011000001
0.25080046, 1.3313664E8, 500.0, 579.97815, 0.0, 10272.182,0.0, -92929.65, 0.0011000001
0.25190046, 1.3819928E8, 500.0, 591.1869, 0.0, 10076.239,0.0, -149880.95, 0.0011000001
0.25300047, 1.43207616E8, 500.0, 602.1462, 0.0, 9819.241,0.0, -205924.66, 0.0011000001
0.25410047, 1.4814128E8, 500.0, 612.7896, 0.0, 9502.745,0.0, -260721.1, 0.0011000001
0.25520048, 1.52978976E8, 500.0, 623.0527, 0.0, 9128.667,0.0, -313938.25, 0.0011000001
0.25630048, 1.57698576E8, 500.0, 632.8732, 0.0, 8699.273,0.0, -365253.56, 0.0011000001
0.25740048, 1.62277232E8, 500.0, 642.1918, 0.0, 8217.166,0.0, -414356.34, 0.0011000001
0.2585005, 1.66691072E8, 500.0, 650.9518, 0.0, 7685.2646,0.0, -460949.06, 0.0011000001
0.2596005, 1.70915264E8, 500.0, 659.1002, 0.0, 7106.793,0.0, -504749.1, 0.0011000001
0.2607005, 1.74924688E8, 500.0, 666.58765, 0.0, 6485.2544,0.0, -545491.3, 0.0011000001
0.2618005, 1.78693056E8, 500.0, 673.3688, 0.0, 5824.415,0.0, -582928.44, 0.0011000001
0.2629005, 1.8219424E8, 500.0, 679.40247, 0.0, 5128.279,0.0, -616834.06, 0.0011000001
0.2640005, 1.85401696E8, 500.0, 684.65216, 0.0, 4401.063,0.0, -647002.5, 0.0011000001
0.2651005, 1.8828904E8, 500.0, 689.086, 0.0, 3647.1736,0.0, -673251.0, 0.0011000001
0.2662005, 1.90830304E8, 500.0, 692.6772, 0.0, 2871.1787,0.0, -695420.2, 0.0011000001
0.26730052, 1.93000768E8, 500.0, 695.4039, 0.0, 2077.7795,0.0, -713376.1, 0.0011000001
0.26840052, 1.94776272E8, 500.0, 697.2496, 0.0, 1271.7838,0.0, -727009.56, 0.0011000001
0.26950052, 1.96134848E8, 500.0, 698.2031, 0.0, 458.07483,0.0, -736238.06, 0.0011000001
0.27060053, 1.9705648E8, 500.0, 698.2587, 0.0, -358.41736,0.0, -741005.8, 0.0011000001
