t, E, sx, sy, vx, vy, ax, ay, ts
0.11200005, 2.0066552E8, 500.0, 306.97693, 0.0, 2940.0898,0.0, 729825.6, 0.001
0.11300005, 1.99663648E8, 500.0, 310.63214, 0.0, 3655.215,0.0, 715125.2, 0.001
0.11400005, 1.98254832E8, 500.0, 314.9842, 0.0, 4352.0645,0.0, 696849.1, 0.001
0.115000054, 1.9643984E8, 500.0, 320.01135, 0.0, 5027.1533,0.0, 675088.9, 0.001
0.116000056, 1.9422232E8, 500.0, 325.68845, 0.0, 5677.1064,0.0, 649953.06, 0.001
0.11700006, 1.91608976E8, 500.0, 331.98712, 0.0, 6298.674,0.0, 621567.56, 0.001
0.11800006, 1.88609456E8, 500.0, 338.87585, 0.0, 6888.748,0.0, 590074.2, 0.001
0.11900006, 1.85236544E8, 500.0, 346.32022, 0.0, 7444.379,0.0, 555630.56, 0.001
0.120000064, 1.81506016E8, 500.0, 354.28302, 0.0, 7962.7876,0.0, 518408.72, 0.001
0.12100007, 1.77436608E8, 500.0, 362.7244, 0.0, 8441.383,0.0, 478594.72, 0.001
0.12200007, 1.7305008E8, 500.0, 371.60217, 0.0, 8877.7705,0.0, 436387.84, 0.001
0.12300007, 1.68370768E8, 500.0, 380.87195, 0.0, 9269.77,0.0, 391998.94, 0.001
0.12400007, 1.63425712E8, 500.0, 390.48737, 0.0, 9615.42,0.0, 345650.06, 0.001
0.12500007, 1.58244272E8, 500.0, 400.40036, 0.0, 9912.993,0.0, 297572.97, 0.001
0.12600008, 1.52857936E8, 500.0, 410.56137, 0.0, 10161.001,0.0, 248008.0, 0.001
0.12700008, 1.47300096E8, 500.0, 420.9196, 0.0, 10358.204,0.0, 197202.94, 0.001
0.12800008, 1.41605664E8, 500.0, 431.42322, 0.0, 10503.616,0.0, 145411.86, 0.001
0.12900008, 1.35810832E8, 500.0, 442.0197, 0.0, 10596.51,0.0, 92893.72, 0.001
0.13000008, 1.29952744E8, 500.0, 452.65613, 0.0, 10636.421,0.0, 39911.23, 0.001
0.13100009, 1.24069056E8, 500.0, 463.27927, 0.0, 10623.15,0.0, -13270.839, 0.001
0.13200009, 1.18197632E8, 500.0, 473.83603, 0.0, 10556.764,0.0, -66386.52, 0.001
0.13300009, 1.1237624E8, 500.0, 484.27362, 0.0, 10437.594,0.0, -119170.34, 0.001
0.1340001, 1.06642096E8, 500.0, 494.53986, 0.0, 10266.235,0.0, -171358.31, 0.001
0.1350001, 1.01031592E8, 500.0, 504.5834, 0.0, 10043.546,0.0, -222689.48, 0.001
0.1360001, 1.05600568E8, 500.0, 514.85406, 0.0, 10270.639,0.0, 227092.78, 0.001
0.1370001, 1.10239328E8, 500.0, 525.3004, 0.0, 10446.378,0.0, 175739.47, 0.001
0.1380001, 1.14932136E8, 500.0, 535.8703, 0.0, 10569.886,0.0, 123507.73, 0.001
0.1390001, 1.19663456E8, 500.0, 546.51086, 0.0, 10640.544,0.0, 70658.305, 0.001
0.1400001, 1.24417928E8, 500.0, 557.1689, 0.0, 10657.999,0.0, 17455.48, 0.001
0.1410001, 1.29180248E8, 500.0, 567.7911, 0.0, 10622.164,0.0, -35834.62, 0.001
0.14200011, 1.33935112E8, 500.0, 578.3243, 0.0, 10533.219,0.0, -88945.58, 0.001
0.14300011, 1.3866704E8, 500.0, 588.7159, 0.0, 10391.607,0.0, -141611.61, 0.001
0.14400011, 1.43360384E8, 500.0, 598.91394, 0.0, 10198.038,0.0, -193569.61, 0.001
0.14500012, 1.47999232E8, 500.0, 608.86743, 0.0, 9953.479,0.0, -244559.9, 0.001
0.14600012, 1.52567264E8, 500.0, 618.5266, 0.0, 9659.151,0.0, -294327.34, 0.001
0.14700012, 1.57047776E8, 500.0, 627.84314, 0.0, 9316.528,0.0, -342623.25, 0.001
0.14800012, 1.61423552E8, 500.0, 636.77045, 0.0, 8927.322,0.0, -389205.88, 0.001
0.14900012, 1.65676912E8, 500.0, 645.2639, 0.0, 8493.4795,0.0, -433842.4, 0.001
0.15000013, 1.69789824E8, 500.0, 653.28107, 0.0, 8017.17,0.0, -476309.78, 0.001
0.15100013, 1.73743696E8, 500.0, 660.78186, 0.0, 7500.7744,0.0, -516395.53, 0.001
0.15200013, 1.77519616E8, 500.0, 667.72876, 0.0, 6946.875,0.0, -553899.5, 0.001
0.15300013, 1.81098304E8, 500.0, 674.087, 0.0, 6358.241,0.0, -588634.0, 0.001
0.15400013, 1.84460192E8, 500.0, 679.82477, 0.0, 5737.816,0.0, -620425.06, 0.001
0.15500014, 1.87585808E8, 500.0, 684.91345, 0.0, 5088.702,0.0, -649114.0, 0.001
0.15600014, 1.90455696E8, 500.0, 689.3276, 0.0, 4414.1445,0.0, -674557.44, 0.001
0.15700014, 1.93050608E8, 500.0, 693.0451, 0.0, 3717.5164,0.0, -696628.06, 0.001
0.15800014, 1.9535184E8, 500.0, 696.0474, 0.0, 3002.3008,0.0, -715215.7, 0.001
0.15900014, 1.973412E8, 500.0, 698.3195, 0.0, 2272.0735,0.0, -730227.3, 0.001
0.16000015, 1.9900144E8, 500.0, 699.85, 0.0, 1530.4856,0.0, -741587.8, 0.001
0.16100015, 2.00316272E8, 500.0, 700.6312, 0.0, 781.2455,0.0, -749240.06, 0.001
0.16200015, 2.01271104E8, 500.0, 700.6593, 0.0, 28.099121,0.0, -753146.3, 0.001
0.16300015, 2.0185256E8, 500.0, 699.93414, 0.0, -725.1876,0.0, -753286.7, 0.001
0.16400015, 2.02049392E8, 500.0, 698.4593, 0.0, -1474.8485,0.0, -749660.9, 0.001
0.16500016, 2.01852096E8, 500.0, 696.2421, 0.0, -2217.1353,0.0, -742286.6, 0.001
0.16600016, 2.01253568E8, 500.0, 693.29376, 0.0, -2948.3362,0.0, -731200.8, 0.001
0.16700016, 2.00249184E8, 500.0, 689.62897, 0.0, -3664.7952,0.0, -716459.0, 0.001
0.16800016, 1.98837056E8, 500.0, 685.26605, 0.0, -4362.93,0.0, -698135.0, 0.001
0.16900016, 1.97017872E8, 500.0, 680.2268, 0.0, -5039.2505,0.0, -676320.44, 0.001
0.17000017, 1.94795264E8, 500.0, 674.53644, 0.0, -5690.375,0.0, -651124.25, 0.001
0.17100017, 1.9217592E8, 500.0, 668.2234, 0.0, -6313.0474,0.0, -622672.4, 0.001
0.17200017, 1.89169536E8, 500.0, 661.3192, 0.0, -6904.1543,0.0, -591107.1, 0.001
0.17300017, 1.8578888E8, 500.0, 653.85846, 0.0, -7460.7407,0.0, -556586.25, 0.001
0.17400017, 1.8204984E8, 500.0, 645.8784, 0.0, -7980.0234,0.0, -519282.5, 0.001
0.17500018, 1.779712E8, 500.0, 637.419, 0.0, -8459.405,0.0, -479382.28, 0.001
0.17600018, 1.7357472E8, 500.0, 628.5225, 0.0, -8896.49,0.0, -437085.22, 0.001
0.17700018, 1.68884896E8, 500.0, 619.2334, 0.0, -9289.093,0.0, -392602.8, 0.001
0.17800018, 1.63928704E8, 500.0, 609.59814, 0.0, -9635.25,0.0, -346157.2, 0.001
0.17900018, 1.5873568E8, 500.0, 599.6649, 0.0, -9933.23,0.0, -297980.9, 0.001
0.18000019, 1.53337376E8, 500.0, 589.4834, 0.0, -10181.545,0.0, -248314.78, 0.001
0.18100019, 1.47767296E8, 500.0, 579.10443, 0.0, -10378.952,0.0, -197407.2, 0.001
0.18200019, 1.42060368E8, 500.0, 568.57996, 0.0, -10524.465,0.0, -145512.36, 0.001
0.18300019, 1.36252928E8, 500.0, 557.9626, 0.0, -10617.3545,0.0, -92889.98, 0.001
0.1840002, 1.30382176E8, 500.0, 547.3054, 0.0, -10657.157,0.0, -39803.125, 0.001
0.1850002, 1.24485912E8, 500.0, 536.66174, 0.0, -10643.675,0.0, 13482.701, 0.001
0.1860002, 1.18602072E8, 500.0, 526.0848, 0.0, -10576.974,0.0, 66701.086, 0.001
0.1870002, 1.12768536E8, 500.0, 515.6274, 0.0, -10457.388,0.0, 119585.914, 0.001
0.1880002, 1.07022576E8, 500.0, 505.34186, 0.0, -10285.515,0.0, 171872.89, 0.001
0.1890002, 1.0140072E8, 500.0, 495.27963, 0.0, -10062.214,0.0, 223300.5, 0.001
0.1900002, 1.05976848E8, 500.0, 484.99103, 0.0, -10288.603,0.0, -226388.36, 0.001
0.19100021, 1.1062248E8, 500.0, 474.52747, 0.0, -10463.548,0.0, -174945.34, 0.001
0.19200021, 1.15321872E8, 500.0, 463.94128, 0.0, -10586.176,0.0, -122627.52, 0.001
0.19300021, 1.2005948E8, 500.0, 453.2854, 0.0, -10655.872,0.0, -69696.62, 0.001
0.19400021, 1.24819952E8, 500.0, 442.6131, 0.0, -10672.289,0.0, -16417.201, 0.001
0.19500022, 1.29587976E8, 500.0, 431.97775, 0.0, -10635.345,0.0, 36944.31, 0.001
0.19600022, 1.34348224E8, 500.0, 421.43253, 0.0, -10545.224,0.0, 90121.04, 0.001
0.19700022, 1.39085216E8, 500.0, 411.03015, 0.0, -10402.376,0.0, 142847.17, 0.001
0.19800022, 1.43783296E8, 500.0, 400.82263, 0.0, -10207.517,0.0, 194859.05, 0.001
0.19900022, 1.4842656E8, 500.0, 390.86102, 0.0, -9961.62,0.0, 245896.64, 0.001
0.20000023, 1.52998624E8, 500.0, 381.1951, 0.0, -9665.915,0.0, 295704.7, 0.001
0.20100023, 1.574828E8, 500.0, 371.87323, 0.0, -9321.881,0.0, 344034.3, 0.001
0.20200023, 1.61861824E8, 500.0, 362.942, 0.0, -8931.237,0.0, 390643.66, 0.001
0.20300023, 1.66118112E8, 500.0, 354.44604, 0.0, -8495.9375,0.0, 435299.88, 0.001
0.20400023, 1.7023344E8, 500.0, 346.4279, 0.0, -8018.1577,0.0, 477779.6, 0.001
0.20500024, 1.74189248E8, 500.0, 338.9276, 0.0, -7500.287,0.0, 517870.38, 0.001
0.20600024, 1.77966528E8, 500.0, 331.9827, 0.0, -6944.9155,0.0, 555371.75, 0.001
0.20700024, 1.81546016E8, 500.0, 325.62787, 0.0, -6354.8193,0.0, 590096.3, 0.001
0.20800024, 1.8490824E8, 500.0, 319.89493, 0.0, -5732.9487,0.0, 621870.5, 0.001
0.20900024, 1.88033536E8, 500.0, 314.8125, 0.0, -5082.4136,0.0, 650535.2, 0.001
0.21000025, 1.90902512E8, 500.0, 310.40604, 0.0, -4406.4663,0.0, 675947.3, 0.001
0.21100025, 1.93495824E8, 500.0, 306.69754, 0.0, -3708.4866,0.0, 697979.6, 0.001
0.21200025, 1.95794704E8, 500.0, 303.70557, 0.0, -2991.9644,0.0, 716522.1, 0.001
0.21300025, 1.97780992E8, 500.0, 301.4451, 0.0, -2260.4824,0.0, 731482.0, 0.001
0.21400025, 1.99437376E8, 500.0, 299.9274, 0.0, -1517.698,0.0, 742784.3, 0.001
0.21500026, 2.0074776E8, 500.0, 299.16006, 0.0, -767.32513,0.0, 750372.8, 0.001
0.21600026, 2.01697296E8, 500.0, 299.14694, 0.0, -13.115601,0.0, 754209.5, 0.001
0.21700026, 2.02272784E8, 500.0, 299.8881, 0.0, 741.15955,0.0, 754275.1, 0.001
0.21800026, 2.02462832E8, 500.0, 301.37982, 0.0, 1491.729,0.0, 750569.4, 0.001
0.21900027, 2.02258048E8, 500.0, 303.61465, 0.0, 2234.8398,0.0, 743110.7, 0.001
0.22000027, 2.01651376E8, 500.0, 306.58142, 0.0, 2966.7764,0.0, 731936.56, 0.001
0.22100027, 2.00638208E8, 500.0, 310.2653, 0.0, 3683.8792,0.0, 717102.7, 0.001
0.22200027, 1.99216592E8, 500.0, 314.64786, 0.0, 4382.5625,0.0, 698683.4, 0.001
0.22300027, 1.9738728E8, 500.0, 319.70718, 0.0, 5059.333,0.0, 676770.5, 0.001
0.22400028, 1.95154048E8, 500.0, 325.418, 0.0, 5710.8066,0.0, 651473.9, 0.001
0.22500028, 1.92523552E8, 500.0, 331.75174, 0.0, 6333.7266,0.0, 622919.8, 0.001
0.22600028, 1.89505648E8, 500.0, 338.67673, 0.0, 6924.9775,0.0, 591251.1, 0.001
0.22700028, 1.86113216E8, 500.0, 346.15833, 0.0, 7481.6035,0.0, 556626.2, 0.001
0.22800028, 1.82362112E8, 500.0, 354.15915, 0.0, 8000.822,0.0, 519218.2, 0.001
0.22900029, 1.78271296E8, 500.0, 362.6392, 0.0, 8480.036,0.0, 479214.06, 0.001
0.23000029, 1.73862496E8, 500.0, 371.55603, 0.0, 8916.85,0.0, 436813.84, 0.001
0.23100029, 1.69160352E8, 500.0, 380.8651, 0.0, 9309.079,0.0, 392229.66, 0.001
0.23200029, 1.64192016E8, 500.0, 390.51987, 0.0, 9654.764,0.0, 345684.25, 0.001
0.2330003, 1.58987008E8, 500.0, 400.47205, 0.0, 9952.174,0.0, 297410.47, 0.001
0.2340003, 1.53577008E8, 500.0, 410.67188, 0.0, 10199.823,0.0, 247649.56, 0.001
0.2350003, 1.47995584E8, 500.0, 421.06836, 0.0, 10396.474,0.0, 196650.42, 0.001
0.2360003, 1.42277824E8, 500.0, 431.6095, 0.0, 10541.142,0.0, 144668.0, 0.001
0.2370003, 1.36460128E8, 500.0, 442.2426, 0.0, 10633.104,0.0, 91962.32, 0.001
0.2380003, 1.30579752E8, 500.0, 452.91452, 0.0, 10671.9,0.0, 38796.727, 0.001
0.2390003, 1.24674576E8, 500.0, 463.57187, 0.0, 10657.338,0.0, -14562.801, 0.001
0.24000031, 1.18782608E8, 500.0, 474.16135, 0.0, 10589.488,0.0, -67849.54, 0.001
0.24100031, 1.12941784E8, 500.0, 484.63004, 0.0, 10468.691,0.0, -120796.93, 0.001
0.24200031, 1.07189448E8, 500.0, 494.9256, 0.0, 10295.551,0.0, -173140.38, 0.001
0.24300031, 1.01562128E8, 500.0, 504.99652, 0.0, 10070.933,0.0, -224618.19, 0.001
0.24400032, 1.0614112E8, 500.0, 515.2925, 0.0, 10295.96,0.0, 225027.19, 0.001
0.24500032, 1.10789184E8, 500.0, 525.76196, 0.0, 10469.508,0.0, 173547.39, 0.001
0.24600032, 1.15490576E8, 500.0, 536.35266, 0.0, 10590.708,0.0, 121199.99, 0.001
0.24700032, 1.2022976E8, 500.0, 547.0116, 0.0, 10658.954,0.0, 68246.5, 0.001
0.24800032, 1.24991392E8, 500.0, 557.6855, 0.0, 10673.906,0.0, 14951.817, 0.001
0.24900033, 1.29760144E8, 500.0, 568.321, 0.0, 10635.488,0.0, -38417.63, 0.001
0.25000033, 1.34520736E8, 500.0, 578.86487, 0.0, 10543.894,0.0, -91595.12, 0.001
